;;;;;;;;;;;;;;;;;;;;;;
PRODUCCIÓN METÁLICA ENERO - OCTUBRE 2022;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
METAL;UNIDAD DE MEDIDA;ETAPA;PROCESO;ESTRATO;TITULAR;UNIDAD;REGIÓN;PROVINCIA;DISTRITO;ENE;FEB;MAR;ABR;MAY;JUN;JUL;AGO;SET;OCT;NOV;DIC;ACUM. ENE-DIC
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;HUAMAN HUANCA LEONARDO;LUIS ANTONIO;MADRE DE DIOS;TAMBOPATA;INAMBARI; -   ; 2,005.0 ; -   ; -   ; -   ; -   ; -   ; 1,669.4 ; 1,286.2 ; -   ; -   ; -   ; 4,961 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;HUAMAN ROQUE FRANCISCO;CUATRO CORAZONES;MADRE DE DIOS;TAMBOPATA;LABERINTO; -   ; -   ; -   ; -   ; 202.9 ; -   ; 126.1 ; -   ; 223.6 ; 451.1 ; -   ; -   ; 1,004 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;HUAMAN ROQUE FRANCISCO;LOS SECRETOS 2005;MADRE DE DIOS;TAMBOPATA;LABERINTO; 111.3 ; 233.4 ; 173.4 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 518 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;HUAMAN VDA. DE AUQUIPATA BALBINA;FATIMA;MADRE DE DIOS;TAMBOPATA;INAMBARI; 51.0 ; 86.2 ; 102.9 ; 57.8 ; 82.3 ; 68.6 ; 68.6 ; 209.7 ; 99.0 ; 207.8 ; -   ; -   ; 1,034 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;HUANCA HUANCA LUIS;CORAZON DE MINERO ALEGRE;CUSCO;QUISPICANCHI;CAMANTI; 48.8 ; 48.8 ; 48.8 ; 123.8 ; 103.4 ; 97.5 ; 97.5 ; 97.5 ; 54.6 ; 48.8 ; -   ; -   ; 769 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;HUANCA HUANCA LUIS;SAN VICENTE;MADRE DE DIOS;MANU;HUEPETUHE; 97.5 ; 228.2 ; 97.5 ; 97.5 ; 97.5 ; 86.8 ; 146.3 ; 359.8 ; 144.3 ; 429.0 ; -   ; -   ; 1,784 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;HUARI HUAMANRICRA CESAR;LOS UNIDOS A;MADRE DE DIOS;MANU;MADRE DE DIOS; -   ; -   ; -   ; 140.4 ; -   ; -   ; 132.6 ; -   ; -   ; -   ; -   ; -   ; 273 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;HUAYPUNA HUISA ROSA ELENA;JHON TRES;MADRE DE DIOS;TAMBOPATA;LABERINTO; -   ; -   ; 105.3 ; -   ; -   ; 0.0 ; 0.0 ; -   ; -   ; -   ; -   ; -   ; 105 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;HUILLCA ASARPAY MARTHA;BUEN SUCESO IV;MADRE DE DIOS;TAMBOPATA;INAMBARI; 1,794.5 ; 591.7 ; -   ; 2,094.2 ; 791.5 ; -   ; 302.6 ; 680.0 ; -   ; -   ; -   ; -   ; 6,255 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;HUILLCA QUIÑONEZ ISIDRO IVAN;JAYAVE 2005 IV;MADRE DE DIOS;TAMBOPATA;INAMBARI; -   ; -   ; -   ; -   ; -   ; 0.0 ; -   ; -   ; -   ; -   ; -   ; -   ; 0 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;HUILLCA ROJAS DE LINARES VICTORIA;SELVA VIRGEN;MADRE DE DIOS;TAMBOPATA;LABERINTO; 209.5 ; 248.3 ; 440.4 ; -   ; 107.7 ; 56.3 ; 62.1 ; -   ; 127.1 ; 29.1 ; -   ; -   ; 1,280 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;HUILLCA SILVA RAMON;FORTUNA I;MADRE DE DIOS;TAMBOPATA;LABERINTO; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;INVERSION AMAZONICO MENJA E.I.R.L.;GAVILAN DE ORO Nº 8;MADRE DE DIOS;MANU;HUEPETUHE; 3,465.0 ; 2,871.0 ; 2,465.1 ; 2,623.5 ; 2,455.2 ; 2,484.9 ; 2,772.0 ; 2,930.4 ; 3,069.0 ; 3,059.1 ; -   ; -   ; 28,195 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;INVERSIONES ALVAMARPE S.R.L.;PLAYA PIBE;MADRE DE DIOS;TAMBOPATA;LABERINTO; 1,127.8 ; 951.5 ; 497.4 ; 186.2 ; -   ; 197.0 ; 885.5 ; -   ; 1,141.6 ; 1,242.1 ; -   ; -   ; 6,229 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;INVERSIONES AURIFERAS PARA LA CONSTRUCCION BOA DORADA S.A.C.;MAXIMILIANO PS;MADRE DE DIOS;MANU;HUEPETUHE; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;INVERSIONES DJL S.A.C.;PLAYA MARTA;MADRE DE DIOS;TAMBOPATA;INAMBARI; 97.0 ; 443.3 ; 97.0 ; 460.6 ; 591.7 ; 1,487.0 ; 1,456.0 ; 194.0 ; 1,417.2 ; 1,328.9 ; -   ; -   ; 7,573 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;INVERSIONES EXZEL S.A.C.;CARMEN;MADRE DE DIOS;MANU;HUEPETUHE; 1,258.7 ; 2,336.4 ; 1,564.2 ; 693.0 ; 1,368.6 ; 1,811.7 ; 1,415.7 ; 772.2 ; 2,692.8 ; 960.3 ; -   ; -   ; 14,874 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;INVERSIONES J.R. NATHALY E.I.R.L.;MARGARITA SEIS;MADRE DE DIOS;MANU;MADRE DE DIOS; -   ; -   ; 263.6 ; -   ; 246.0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 510 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;INVERSIONES MINERAS FAVIC SOCIEDAD ANONIMA CERRADA;YOVANITA I;MADRE DE DIOS;MANU;HUEPETUHE; 204.8 ; 339.1 ; 328.3 ; 243.0 ; 407.7 ; 215.6 ; 178.4 ; 142.1 ; 436.1 ; 415.5 ; -   ; -   ; 2,911 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;INVERSIONES VIOBAC SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;CECILIO GREGORIA V;MADRE DE DIOS;MANU;HUEPETUHE; 911.1 ; 1,207.6 ; 922.0 ; 1,090.7 ; 1,021.2 ; 1,376.9 ; 1,027.0 ; 1,340.6 ; 1,310.3 ; 1,140.7 ; -   ; -   ; 11,348 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;INVERSIONES Y MAQUINARIAS HM S.A.C. - INVERMAQ HM S.A.C.;CYNTHIA DOS;MADRE DE DIOS;MANU;HUEPETUHE; 295.0 ; 303.8 ; 522.3 ; 884.9 ; 608.6 ; 658.6 ; 199.9 ; 298.9 ; 540.0 ; 390.0 ; -   ; -   ; 4,702 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;INVERSIONES YBAC SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - INVER YBAC S.R.L.;MARCO DOS;MADRE DE DIOS;MANU;HUEPETUHE; 3,179.9 ; 2,767.1 ; 3,007.6 ; 3,058.1 ; 2,452.2 ; 2,408.7 ; 1,113.8 ; 1,804.8 ; 1,809.7 ; 1,195.9 ; -   ; -   ; 22,798 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;ISIQUE CABRERA LUCIO;SOL DE MAYO;MADRE DE DIOS;TAMBOPATA;LABERINTO; 784.0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 784 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;ISIQUE CABRERA LUCIO;TALIBAN;MADRE DE DIOS;TAMBOPATA;LABERINTO; 784.0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 784 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;JAYAVI GOLDEN CENTER I SOCIEDAD ANONIMA CERRADA-JAYAVI GOLDEN CENTER I S.A.C.;GOLDEN CENTER I-B;MADRE DE DIOS;TAMBOPATA;INAMBARI; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2,397.2 ; 5,404.3 ; 1,045.5 ; -   ; -   ; 8,847 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;JOVE CAHUANA PEDRO;FLOR CARMEN;MADRE DE DIOS;TAMBOPATA;LABERINTO; -   ; 388.0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 329.8 ; -   ; -   ; 718 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;JOVE CAHUANA PEDRO;FLOR DE MAYO;MADRE DE DIOS;TAMBOPATA;LABERINTO; -   ; -   ; -   ; -   ; -   ; 110.6 ; -   ; -   ; -   ; -   ; -   ; -   ; 111 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;JOVE CAHUANA PEDRO;FLOR GIRASOL;MADRE DE DIOS;TAMBOPATA;INAMBARI; -   ; -   ; -   ; -   ; 399.6 ; 176.5 ; 454.9 ; 590.7 ; 531.6 ; -   ; -   ; -   ; 2,153 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;JOVE CAHUANA PEDRO;FLOR NANCY;MADRE DE DIOS;TAMBOPATA;INAMBARI; -   ; -   ; -   ; 341.4 ; -   ; 79.5 ; -   ; -   ; -   ; -   ; -   ; -   ; 421 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;JOVE CCAHUANA PAULINO;NADIA I;MADRE DE DIOS;TAMBOPATA;INAMBARI; 182.2 ; 61.1 ; 170.4 ; 134.9 ; 760.4 ; 321.1 ; -   ; -   ; -   ; -   ; -   ; -   ; 1,630 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;JOVE CCAHUANA PAULINO;SAGITARIO 2008;MADRE DE DIOS;TAMBOPATA;LABERINTO; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 203.9 ; -   ; -   ; -   ; -   ; 204 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;JOVE CUTIPA EDITH YESSICA;PLAYA ESTHER;MADRE DE DIOS;TAMBOPATA;LABERINTO; -   ; 136.9 ; 0.0 ; -   ; -   ; -   ; -   ; -   ; 299.4 ; -   ; -   ; -   ; 436 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;JUANITA DOS MIL S.R.L.;JUANITA DOS MIL;MADRE DE DIOS;MANU;HUEPETUHE; -   ; 320.1 ; 346.7 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 667 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;KORI CHASKA S.A.C.;LOS HERMANOS GUZMAN I;MADRE DE DIOS;TAMBOPATA;INAMBARI; 476.3 ; 1,614.1 ; 402.6 ; 1,077.7 ; 1,050.5 ; -   ; 991.3 ; 1,938.1 ; 1,133.9 ; 758.5 ; -   ; -   ; 9,443 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;KORIMALLKO MINERALS  S.A.C.;HUAYUMPAY;APURÍMAC;GRAU;TURPAY; -   ; -   ; -   ; -   ; -   ; -   ; 9,879.7 ; 6,144.2 ; 6,180.6 ; 10,088.0 ; -   ; -   ; 32,293 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;LAURA BEJAR JULIA;COOPERACION 2002;MADRE DE DIOS;MANU;HUEPETUHE; -   ; 179.3 ; -   ; 200.0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 379 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;LAYME QUISPE CLAUDIA;MIGUELITO VERONICA I;MADRE DE DIOS;MANU;MADRE DE DIOS; -   ; -   ; 276.8 ; 376.3 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 653 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;LAYME QUISPE CLAUDIA;URIEL UNO;MADRE DE DIOS;MANU;MADRE DE DIOS; 1,137.7 ; 651.1 ; 481.7 ; 397.0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2,667 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;LAZO ALVAREZ MARISOL;ARNOL 1;MADRE DE DIOS;TAMBOPATA;LABERINTO; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;LOPEZ RUMAYNA EMMA GLORIA;PAOLITA I;MADRE DE DIOS;TAMBOPATA;LABERINTO; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 0.8 ; 487.6 ; -   ; -   ; 488 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;LOS TRES EMBLEMAS DORADOS DE ORO S.A.C.;LOS TRES EMBLEMAS;MADRE DE DIOS;MANU;MADRE DE DIOS; 2,464.7 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2,465 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;LUNA CAMACHO EFRAIN SILVESTRE;FELICIANO;MADRE DE DIOS;TAMBOPATA;LABERINTO; -   ; -   ; -   ; 88.3 ; -   ; -   ; 78.6 ; 188.2 ; 100.9 ; 138.7 ; -   ; -   ; 595 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;LUNA CAMACHO EFRAIN SILVESTRE;PLAYA LUNA;MADRE DE DIOS;TAMBOPATA;LABERINTO; 98.9 ; -   ; 122.2 ; -   ; -   ; 152.3 ; 66.0 ; -   ; -   ; -   ; -   ; -   ; 439 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;LUNA CAMACHO EFRAIN SILVESTRE;PLAYA LUNA TRES;MADRE DE DIOS;TAMBOPATA;LABERINTO; -   ; 88.3 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 88 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;LUNA CAMACHO EFRAIN SILVESTRE;PLAYA LUNA UNO;MADRE DE DIOS;TAMBOPATA;LABERINTO; -   ; -   ; -   ; -   ; 130.0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 130 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MALPARTIDA CHOQUE DELIA;JHANINA PAMELA I;MADRE DE DIOS;TAMBOPATA;INAMBARI; 317.5 ; 207.8 ; 371.4 ; 196.0 ; 245.0 ; 254.8 ; 235.2 ; 176.4 ; 49.0 ; 65.7 ; -   ; -   ; 2,119 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MAMANI HUICHE FLAUDIZ YUVINE;JESUS 2004 DOS-2016;PUNO;SAN ANTONIO DE PUTINA;ANANEA; 1,967.0 ; 2,760.0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 4,727 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MAMANI LLUNGO ROBERTO;ASUNCION I 2008;PUNO;SAN ANTONIO DE PUTINA;ANANEA; 457.6 ; -   ; -   ; -   ; 665.4 ; 232.0 ; -   ; 333.6 ; 228.8 ; 300.8 ; -   ; -   ; 2,218 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MAMANI RAMOS LUIS CLEOFER;JESUS 2004 TRES;PUNO;SAN ANTONIO DE PUTINA;ANANEA; 575.0 ; 515.2 ; 770.0 ; 781.1 ; 978.9 ; 631.1 ; 1,109.5 ; 1,206.1 ; 811.4 ; 920.0 ; -   ; -   ; 8,298 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MAMANI TAPARA FRANCISCA;CRISTIAM 2005;MADRE DE DIOS;MANU;MADRE DE DIOS; 2,464.7 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2,465 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MATHEUS VDA DE GRANDE HILDA ELSA;ACUMULACION LOS VENADOS;MADRE DE DIOS;MANU;MADRE DE DIOS; 1,050.5 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1,051 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MEDRANO QUISPE ANA;WILLIAM I;MADRE DE DIOS;MANU;MADRE DE DIOS; 120.3 ; 210.5 ; 132.9 ; -   ; -   ; -   ; 63.1 ; 23.3 ; 92.2 ; 84.4 ; -   ; -   ; 727 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MENA CHURA MODESTO;SAN VICENTE II;MADRE DE DIOS;MANU;HUEPETUHE; 97.0 ; 97.0 ; 194.0 ; 97.0 ; 194.0 ; 145.5 ; 145.5 ; 194.0 ; 97.0 ; -   ; -   ; -   ; 1,261 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MENDOZA BORJA SANTOS MARCELO;ACUMULACION AARON III B;MADRE DE DIOS;MANU;MADRE DE DIOS; -   ; -   ; -   ; 352.8 ; -   ; -   ; -   ; 251.9 ; 20.6 ; 182.3 ; -   ; -   ; 808 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MENDOZA BORJA SANTOS MARCELO;CINGALY II;MADRE DE DIOS;MANU;MADRE DE DIOS; -   ; -   ; 586.0 ; -   ; -   ; -   ; -   ; 85.3 ; 26.5 ; -   ; -   ; -   ; 698 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MENDOZA BORJA SANTOS MARCELO;JHADE LUHANA I;MADRE DE DIOS;MANU;MADRE DE DIOS; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 215.6 ; -   ; -   ; -   ; 216 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA ABEL S.A.C.;ZOILA II;MADRE DE DIOS;TAMBOPATA;LABERINTO; 90.2 ; 129.4 ; 277.3 ; 84.3 ; 128.4 ; 81.3 ; -   ; 98.0 ; -   ; 107.8 ; -   ; -   ; 997 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA ARTESANAL SAN LUIS S.A.;ZORRO 5;AYACUCHO;LUCANAS;SANCOS; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA AURIFERA CAYCHIVE CENTRAL S.A.;CABECERA CAYCHIVE 2000 - A;MADRE DE DIOS;MANU;HUEPETUHE; 3,019.5 ; 3,960.0 ; 3,058.1 ; 4,467.9 ; 2,623.5 ; 4,186.7 ; 3,687.8 ; 4,951.0 ; 1,956.2 ; 3,671.9 ; -   ; -   ; 35,583 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA AURIFERA CUATRO DE ENERO S.A.;GATITO 12;AREQUIPA;CARAVELI;CHAPARRA; 38,955.8 ; 39,565.8 ; 38,977.1 ; 30,463.6 ; 27,414.1 ; 42,299.4 ; 37,912.7 ; 33,763.2 ; 35,870.7 ; 37,015.9 ; -   ; -   ; 362,238 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA AURIFERA SUR AMAZONICO SRL.;CABECERA CAYCHIVE 2000;MADRE DE DIOS;MANU;HUEPETUHE; 3,258.4 ; 4,929.9 ; 1,972.0 ; 4,442.4 ; 1,956.2 ; 2,965.8 ; 2,809.2 ; 2,964.9 ; 1,489.3 ; 2,967.8 ; -   ; -   ; 29,756 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA BANCO DE ORO CARABAYA SOCIEDAD ANONIMA CERRADA - MINERA BOCA S.A.C.;ACUMULACION LA BOCA;PUNO;CARABAYA;AYAPATA; 28.0 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 28 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA CASCAJAL SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA;AMALUT NUEVE;MADRE DE DIOS;TAMBOPATA;INAMBARI; 545.7 ; 612.7 ; 582.1 ; 732.8 ; 400.9 ; 602.8 ; 786.0 ; 401.9 ; 349.7 ; 195.0 ; -   ; -   ; 5,210 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA EL PALACIO DEL CONDOR S.A.C.;PALACIO DEL CONDOR;AREQUIPA;CAYLLOMA;CAYLLOMA; -   ; -   ; 1,712.8 ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1,713 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA EXPLORACIONES JAVIER E.I.R.LTDA;ANDRES WILFREDO;MADRE DE DIOS;MANU;HUEPETUHE; 589.4 ; 198.0 ; 168.3 ; 99.0 ; 445.5 ; 603.9 ; 841.5 ; -   ; 683.1 ; 930.6 ; -   ; -   ; 4,559 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA EXPLORACIONES JAVIER E.I.R.LTDA;EL DORADO Nº 2;MADRE DE DIOS;MANU;HUEPETUHE; 109.9 ; -   ; 643.5 ; 514.8 ; -   ; 643.5 ; 396.0 ; -   ; 396.0 ; -   ; -   ; -   ; 2,704 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA JOSE MANUEL INVERSIONES S.C.R.L.;DILAN;MADRE DE DIOS;MANU;HUEPETUHE; 1,970.0 ; 1,525.8 ; 2,018.3 ; 1,098.3 ; 1,510.0 ; 2,031.1 ; 2,574.8 ; -   ; -   ; 1,205.6 ; -   ; -   ; 13,934 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA JOSE MANUEL INVERSIONES S.C.R.L.;JOSE MANUEL 2004;MADRE DE DIOS;MANU;MADRE DE DIOS; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1,096.3 ; 2,550.2 ; -   ; -   ; -   ; 3,646 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA RJC INVERSIONES S.R.L.;JUAN RAUL;MADRE DE DIOS;TAMBOPATA;LABERINTO; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA YANAQUIHUA S.A.C.;PLANTA PILOTO ALPACAY;AREQUIPA;CONDESUYOS;YANAQUIHUA; 7,579.1 ; 4,725.0 ; 6,562.6 ; 2,985.8 ; 4,269.7 ; 4,355.0 ; 3,972.5 ; 3,007.6 ; 5,214.8 ; 2,672.1 ; -   ; -   ; 45,344 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERA ZEUUS SOCIEDAD ANONIMA CERRADA - MINERA ZEUUS S.A.C.;LA ESPERANZA-B;MADRE DE DIOS;MANU;HUEPETUHE; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINERIA CORPORATIVA S.A.C.;COPE MINA;HUANCAVELICA;CASTROVIRREYNA;CAPILLAS; 1,057.1 ; 937.4 ; 1,566.3 ; 966.9 ; 713.3 ; 302.5 ; -   ; 655.8 ; 863.3 ; 526.4 ; -   ; -   ; 7,589 
ORO;G. FINOS;CONCENTRACIÓN;GRAVIMETRÍA;PEQUEÑO PRODUCTOR MINERO;MINING SANTA TERESA E.I.R.L.;BAJO  PULLANI  PX;PUNO;CARABAYA;ITUATA; -   ; -   ; -   ; -   ; -   ; 6,631.0 ; -   ; -   ; -   ; -   ; -   ; -   ; 6,631 
